order_id,user_id,order_date,revenue
903,2003,2024-03-02,6.27
904,2005,2024-02-02,19.62
905,2006,2024-01-21,193.22
906,2006,2024-01-11,57.74
907,2008,2024-03-24,42.49
908,2008,2024-03-18,51.72
909,2009,2024-03-15,76.43
910,2010,2024-02-06,58.77
911,2012,2024-03-09,156.52
912,2016,2024-02-18,10.24
913,2018,2024-03-18,93.75
914,2019,2024-02-05,81.06
915,2023,2024-02-26,67.7
916,2025,2024-03-23,9.52
917,2031,2024-03-01,110.84
918,2032,2024-03-03,37.62
919,2033,2024-02-03,102.65
920,2034,2024-01-10,207.6
921,2035,2024-02-20,50.54
922,2035,2024-01-30,97.71
923,2036,2024-02-26,22.18
924,2038,2024-02-20,196.51
925,2038,2024-02-23,123.77
926,2043,2024-03-14,225.48
927,2044,2024-02-07,60.61
928,2045,2024-01-20,120.73
929,2046,2024-02-20,146.4
930,2046,2024-02-02,419.34
931,2053,2024-02-08,47.14
932,2057,2024-02-17,17.4
933,2057,2024-02-11,100.18
934,2057,2024-03-06,4.44
935,2059,2024-02-03,22.24
936,2060,2024-01-28,25.97
937,2063,2024-02-25,96.99
938,2066,2024-02-03,32.98
939,2066,2024-02-02,139.75
940,2067,2024-01-19,188.22
941,2068,2024-03-08,91.39
942,2069,2024-02-13,116.57
943,2071,2024-01-23,44.25
944,2072,2024-01-18,42.99
945,2073,2024-02-22,66.65
946,2077,2024-02-01,93.45
947,2079,2024-02-16,27.89
948,2081,2024-03-23,91.59
949,2087,2024-02-24,56.69
950,2088,2024-01-19,156.23
951,2091,2024-02-05,39.71
952,2093,2024-01-11,104.67
953,2095,2024-02-22,170.93
954,2095,2024-02-15,86.4
955,2098,2024-03-22,174.92
956,2099,2024-02-21,132.1
957,2102,2024-02-04,38.06
958,2102,2024-02-03,35.12
959,2106,2024-01-30,83.45
960,2106,2024-01-18,80.5
961,2110,2024-02-20,175.3
962,2115,2024-03-13,157.31
963,2115,2024-03-12,34.07
964,2118,2024-02-08,19.45
965,2119,2024-02-07,247.63
966,2121,2024-02-16,83.82
967,2125,2024-02-02,117.61
968,2125,2024-01-24,62.23
969,2128,2024-02-20,54.0
970,2134,2024-01-09,125.15
971,2134,2024-01-11,136.58
972,2138,2024-01-13,36.2
973,2140,2024-01-19,6.09
974,2143,2024-03-09,49.02
975,2148,2024-01-30,77.81
976,2150,2024-02-26,97.49
977,2150,2024-02-24,127.86
978,2151,2024-03-08,242.25
979,2156,2024-01-20,24.35
980,2163,2024-02-26,134.82
981,2165,2024-03-10,98.27
982,2168,2024-01-29,76.35
983,2169,2024-03-05,78.25
984,2178,2024-02-05,133.11
985,2181,2024-03-02,60.23
986,2181,2024-02-26,246.97
987,2186,2024-01-10,98.96
988,2193,2024-02-25,164.91
989,2195,2024-01-14,17.4
990,2196,2024-01-29,81.39
991,2197,2024-02-29,46.42
992,2198,2024-02-21,107.8
993,2204,2024-03-07,38.32
994,2210,2024-02-18,9.59
995,2215,2024-02-13,45.26
996,2218,2024-02-03,66.95
997,2220,2024-01-29,129.51
998,2223,2024-02-18,47.53
999,2223,2024-03-17,84.67
1000,2226,2024-01-28,22.71
1001,2229,2024-03-04,86.68
1002,2232,2024-02-29,143.92
1003,2234,2024-02-04,38.73
1004,2235,2024-02-16,261.92
1005,2237,2024-03-06,55.32
1006,2241,2024-01-21,168.03
1007,2241,2024-01-19,136.38
1008,2248,2024-02-25,206.04
1009,2251,2024-03-06,53.26
1010,2258,2024-01-22,108.77
1011,2259,2024-02-24,59.85
1012,2264,2024-03-26,105.72
1013,2264,2024-03-13,62.71
1014,2265,2024-01-30,194.12
1015,2265,2024-02-03,30.7
1016,2266,2024-03-06,48.27
1017,2267,2024-02-26,201.5
1018,2271,2024-02-10,124.66
1019,2272,2024-01-30,63.85
1020,2272,2024-01-26,366.32
1021,2275,2024-02-10,154.69
1022,2276,2024-03-11,25.19
1023,2280,2024-02-17,120.23
1024,2280,2024-03-11,14.97
1025,2286,2024-02-28,97.74
1026,2287,2024-02-04,127.12
1027,2288,2024-01-28,202.2
1028,2290,2024-03-07,128.32
1029,2294,2024-01-26,39.59
1030,2295,2024-02-08,47.14
1031,2297,2024-02-04,131.54
1032,2298,2024-03-09,141.95
1033,2300,2024-03-02,168.88
1034,2302,2024-01-31,26.57
1035,2307,2024-02-22,29.59
1036,2308,2024-02-19,253.01
1037,2310,2024-03-06,237.13
1038,2311,2024-02-28,246.7
1039,2317,2024-03-28,72.85
1040,2318,2024-03-01,194.13
1041,2323,2024-02-10,123.38
1042,2323,2024-02-11,70.91
1043,2323,2024-02-11,64.32
1044,2325,2024-01-19,28.98
1045,2325,2024-01-29,141.1
1046,2326,2024-02-19,128.22
1047,2329,2024-01-25,93.96
1048,2331,2024-02-17,160.38
1049,2331,2024-02-27,226.62
1050,2342,2024-01-30,152.51
1051,2348,2024-02-26,26.1
1052,2351,2024-01-22,130.78
1053,2360,2024-02-04,52.43
1054,2365,2024-03-07,61.08
1055,2366,2024-03-03,91.09
1056,2370,2024-02-21,222.59
1057,2371,2024-02-05,230.47
1058,2371,2024-03-02,77.38
1059,2372,2024-03-04,38.27
1060,2377,2024-03-25,46.06
1061,2379,2024-01-16,149.28
1062,2380,2024-02-02,35.92
1063,2382,2024-02-17,87.8
1064,2383,2024-01-30,87.47
1065,2389,2024-02-20,188.22
1066,2395,2024-01-16,88.91
1067,2397,2024-02-14,56.39
1068,2398,2024-02-01,80.42
1069,2398,2024-01-30,125.92
1070,2398,2024-02-14,107.49
1071,2401,2024-03-23,12.85
1072,2402,2024-03-20,33.52
1073,2406,2024-03-02,201.39
1074,2413,2024-01-26,67.36
1075,2416,2024-03-05,123.18
1076,2417,2024-03-04,44.88
1077,2419,2024-02-15,78.84
1078,2420,2024-01-14,51.89
1079,2420,2024-02-07,76.04
1080,2421,2024-02-15,179.47
1081,2422,2024-03-24,179.7
1082,2424,2024-02-09,388.66
1083,2431,2024-03-04,103.66
1084,2434,2024-02-03,193.86
1085,2435,2024-02-04,195.95
1086,2438,2024-02-21,161.17
1087,2439,2024-03-06,63.84
1088,2440,2024-01-31,42.93
1089,2441,2024-02-19,57.9
1090,2444,2024-02-08,59.02
1091,2446,2024-02-27,14.21
1092,2449,2024-03-15,17.93
1093,2451,2024-02-04,71.51
1094,2459,2024-02-01,116.4
1095,2459,2024-02-21,196.63
1096,2460,2024-02-29,56.45
1097,2466,2024-03-20,121.54
1098,2467,2024-02-09,52.19
1099,2477,2024-01-27,252.45
1100,2492,2024-02-02,15.1
1101,2495,2024-02-16,23.34
1102,2497,2024-02-21,231.81
1103,2497,2024-02-11,99.29
1104,2498,2024-01-18,63.8
1105,2499,2024-03-10,70.57
1106,2503,2024-02-21,42.38
1107,2505,2024-01-26,135.55
1108,2508,2024-02-29,146.95
1109,2508,2024-02-26,327.16
1110,2512,2024-03-05,261.89
1111,2513,2024-01-17,45.22
1112,2515,2024-01-24,90.29
1113,2516,2024-01-25,73.18
1114,2518,2024-03-06,158.08
1115,2518,2024-02-28,62.86
1116,2520,2024-02-24,86.45
1117,2520,2024-03-19,46.88
1118,2524,2024-02-10,37.62
1119,2525,2024-02-03,208.79
1120,2526,2024-03-16,181.27
1121,2527,2024-01-17,66.45
1122,2542,2024-02-22,166.67
1123,2546,2024-01-18,398.12
1124,2559,2024-02-01,345.01
1125,2567,2024-02-25,56.11
1126,2568,2024-03-20,53.02
1127,2568,2024-03-12,64.76
1128,2568,2024-03-16,300.53
1129,2569,2024-03-12,184.06
1130,2569,2024-03-08,132.2
1131,2569,2024-03-28,42.49
1132,2575,2024-02-20,235.71
1133,2579,2024-01-28,192.61
1134,2585,2024-02-11,89.83
1135,2586,2024-02-09,164.9
1136,2586,2024-01-26,28.33
1137,2588,2024-02-11,31.94
1138,2589,2024-01-18,38.61
1139,2596,2024-03-05,72.28
1140,2596,2024-03-16,75.36
1141,2597,2024-03-21,28.86
1142,2607,2024-02-26,166.19
1143,2607,2024-03-09,395.75
1144,2608,2024-02-09,113.2
1145,2610,2024-02-03,83.23
1146,2616,2024-01-16,102.54
1147,2616,2024-01-17,13.8
1148,2618,2024-02-19,351.44
1149,2620,2024-01-21,131.59
1150,2622,2024-02-11,215.01
1151,2623,2024-03-07,103.06
1152,2623,2024-03-26,124.29
1153,2628,2024-01-25,56.24
1154,2635,2024-02-14,35.87
1155,2644,2024-02-27,94.12
1156,2648,2024-02-15,72.18
1157,2651,2024-03-20,100.99
1158,2652,2024-01-27,179.11
1159,2652,2024-01-30,88.3
1160,2658,2024-02-21,52.19
1161,2660,2024-01-29,83.85
1162,2661,2024-03-07,202.51
1163,2669,2024-03-04,88.19
1164,2670,2024-02-06,32.81
1165,2673,2024-03-08,64.65
1166,2675,2024-03-04,186.56
1167,2679,2024-03-13,110.67
1168,2680,2024-01-19,57.16
1169,2685,2024-02-25,99.21
1170,2688,2024-02-13,29.86
1171,2688,2024-02-21,43.97
1172,2690,2024-03-11,86.59
1173,2696,2024-02-13,89.58
1174,2697,2024-03-06,65.54
1175,2699,2024-01-16,58.73
1176,2699,2024-01-26,71.71
1177,2704,2024-02-17,50.67
1178,2707,2024-02-03,55.23
1179,2708,2024-03-05,51.02
1180,2712,2024-03-09,156.21
1181,2713,2024-02-14,177.92
1182,2713,2024-02-10,286.08
1183,2715,2024-02-17,63.17
1184,2720,2024-02-05,21.0
1185,2724,2024-02-01,179.8
1186,2725,2024-02-08,99.26
1187,2731,2024-03-06,182.8
1188,2739,2024-02-02,31.06
1189,2741,2024-01-29,164.46
1190,2745,2024-02-15,74.92
1191,2752,2024-01-27,110.86
1192,2753,2024-03-01,42.01
1193,2757,2024-02-07,138.56
1194,2758,2024-03-09,62.95
1195,2758,2024-03-29,68.96
1196,2758,2024-03-26,183.85
1197,2762,2024-01-31,59.3
1198,2763,2024-01-25,138.06
1199,2763,2024-02-16,120.23
1200,2765,2024-02-21,26.9
1201,2765,2024-02-22,68.43
1202,2766,2024-03-16,72.76
1203,2769,2024-01-25,118.51
1204,2769,2024-02-05,198.68
1205,2772,2024-03-14,295.42
1206,2772,2024-02-24,17.55
1207,2778,2024-02-20,109.13
1208,2779,2024-02-19,93.91
1209,2781,2024-03-25,86.88
1210,2781,2024-02-27,78.63
1211,2783,2024-03-15,128.37
1212,2783,2024-02-29,169.98
1213,2784,2024-02-28,26.98
1214,2785,2024-01-23,84.32
1215,2786,2024-02-22,213.55
1216,2789,2024-02-13,24.67
1217,2790,2024-02-23,155.27
1218,2793,2024-01-21,168.95
1219,2800,2024-02-02,38.77
1220,2804,2024-02-09,167.26
1221,2806,2024-02-06,51.19
1222,2807,2024-02-25,7.94
1223,2809,2024-02-03,115.97
1224,2811,2024-02-15,163.92
1225,2814,2024-03-02,194.27
1226,2818,2024-03-21,20.5
1227,2820,2024-03-07,50.73
1228,2821,2024-02-22,69.29
1229,2823,2024-02-13,111.19
1230,2825,2024-02-21,96.62
1231,2826,2024-03-23,43.01
1232,2828,2024-02-23,206.95
1233,2831,2024-02-22,51.14
1234,2832,2024-01-10,124.34
1235,2835,2024-02-18,106.87
1236,2836,2024-02-14,193.27
1237,2838,2024-03-14,46.78
1238,2839,2024-02-13,171.59
1239,2840,2024-02-14,191.16
1240,2843,2024-01-26,185.02
1241,2844,2024-02-26,24.44
1242,2847,2024-03-09,70.27
1243,2848,2024-02-06,78.62
1244,2851,2024-02-26,93.28
1245,2851,2024-02-29,104.16
1246,2852,2024-03-23,33.66
1247,2853,2024-02-16,118.64
1248,2853,2024-02-12,41.92
1249,2854,2024-02-07,208.55
1250,2856,2024-02-24,114.89
1251,2861,2024-01-28,179.69
1252,2862,2024-02-18,7.67
1253,2863,2024-03-17,49.89
1254,2863,2024-02-24,281.97
1255,2863,2024-03-14,49.75
1256,2865,2024-02-15,22.14
1257,2865,2024-02-23,134.45
1258,2865,2024-02-09,25.77
1259,2869,2024-03-06,128.02
1260,2872,2024-02-14,28.22
1261,2873,2024-03-05,23.13
1262,2878,2024-03-11,45.48
1263,2882,2024-03-09,276.29
1264,2883,2024-02-01,132.67
1265,2885,2024-01-24,160.85
1266,2886,2024-01-21,141.95
1267,2887,2024-02-06,14.93
1268,2887,2024-02-09,29.18
1269,2890,2024-03-19,159.64
1270,2896,2024-02-09,62.04
1271,2896,2024-02-14,15.87
1272,2896,2024-02-09,120.11
1273,2897,2024-03-18,230.27
1274,2900,2024-03-09,261.55
1275,2900,2024-02-12,40.05
1276,2900,2024-03-12,37.86
1277,2904,2024-02-19,115.61
1278,2907,2024-02-19,83.62
1279,2910,2024-02-25,180.18
1280,2910,2024-03-09,278.71
1281,2917,2024-03-02,151.27
1282,2921,2024-02-15,46.96
1283,2922,2024-02-12,35.47
1284,2928,2024-01-21,35.86
1285,2930,2024-02-10,51.43
1286,2934,2024-01-17,159.92
1287,2934,2024-01-05,148.57
1288,2935,2024-02-14,97.85
1289,2938,2024-03-04,24.47
1290,2939,2024-01-22,113.82
1291,2941,2024-03-19,97.82
1292,2944,2024-02-29,53.58
1293,2945,2024-02-21,15.97
1294,2946,2024-01-19,55.82
1295,2948,2024-03-11,99.88
1296,2948,2024-03-15,22.71
1297,2950,2024-02-07,65.27
1298,2954,2024-01-04,57.81
1299,2955,2024-01-23,96.09
1300,2958,2024-03-11,105.04
1301,2959,2024-01-28,13.79
1302,2960,2024-03-16,69.42
1303,2967,2024-02-24,30.49
1304,2967,2024-02-23,435.47
1305,2969,2024-02-05,41.47
1306,2970,2024-03-29,100.03
1307,2976,2024-02-27,83.83
1308,2977,2024-01-25,100.35
1309,2981,2024-01-31,207.5
1310,2983,2024-02-26,40.4
1311,2984,2024-01-24,91.86
1312,2985,2024-01-19,212.68
1313,2985,2024-01-18,57.3
1314,2986,2024-01-13,44.59
1315,2987,2024-02-27,75.84
1316,2988,2024-02-27,71.48
1317,2991,2024-02-24,48.74
1318,2995,2024-02-20,116.0
1319,2996,2024-02-17,60.09
1320,3000,2024-03-14,66.38
1321,3003,2024-02-25,70.66
1322,3003,2024-02-13,72.94
1323,3004,2024-02-26,99.11
1324,3005,2024-02-12,18.85
1325,3007,2024-02-06,237.48
1326,3013,2024-02-10,92.28
1327,3015,2024-03-20,23.33
1328,3023,2024-02-13,151.28
1329,3024,2024-01-16,20.75
1330,3024,2024-01-17,268.59
1331,3024,2024-01-10,91.05
1332,3032,2024-02-22,72.95
1333,3033,2024-02-07,71.34
1334,3033,2024-02-23,139.92
1335,3037,2024-03-20,56.02
1336,3037,2024-03-17,87.9
1337,3037,2024-03-23,293.49
1338,3043,2024-02-06,51.32
1339,3045,2024-02-13,216.38
1340,3045,2024-02-10,117.29
1341,3045,2024-01-29,101.92
1342,3049,2024-02-14,87.87
1343,3049,2024-01-27,175.31
1344,3050,2024-03-08,239.63
1345,3052,2024-02-15,108.13
1346,3052,2024-02-22,87.01
1347,3055,2024-01-15,123.92
1348,3060,2024-03-15,131.64
1349,3061,2024-02-27,238.17
1350,3066,2024-02-25,43.84
1351,3069,2024-02-23,108.9
1352,3069,2024-03-13,13.83
1353,3071,2024-03-13,56.47
1354,3072,2024-02-06,257.23
1355,3073,2024-03-07,125.8
1356,3073,2024-02-12,166.99
1357,3076,2024-03-15,225.45
1358,3077,2024-03-20,117.91
1359,3078,2024-03-19,90.41
1360,3079,2024-01-13,71.87
1361,3081,2024-02-04,235.67
1362,3087,2024-02-04,1.3
1363,3087,2024-02-10,161.35
1364,3088,2024-03-08,112.53
1365,3090,2024-02-01,364.48
1366,3091,2024-01-27,204.82
1367,3093,2024-02-20,69.54
1368,3095,2024-02-28,143.93
1369,3096,2024-01-28,40.71
1370,3099,2024-02-23,32.22
1371,3100,2024-01-24,50.83
1372,3101,2024-02-19,178.08
1373,3102,2024-02-21,290.41
1374,3106,2024-03-15,82.89
1375,3109,2024-02-23,78.82
1376,3112,2024-02-23,52.57
1377,3112,2024-02-03,92.61
1378,3112,2024-02-08,28.46
1379,3113,2024-02-24,163.64
1380,3120,2024-03-12,142.11
1381,3120,2024-02-19,252.38
1382,3121,2024-01-30,85.06
1383,3126,2024-02-18,16.21
1384,3130,2024-03-07,53.6
1385,3133,2024-03-19,41.8
1386,3137,2024-02-26,153.45
1387,3140,2024-02-09,28.5
1388,3141,2024-01-12,83.84
1389,3141,2024-01-03,41.95
1390,3142,2024-02-19,31.21
1391,3142,2024-02-25,101.81
1392,3148,2024-03-04,18.31
1393,3149,2024-01-16,129.3
1394,3149,2024-01-17,148.44
1395,3153,2024-01-19,137.28
1396,3154,2024-01-25,27.96
1397,3157,2024-02-06,23.76
1398,3160,2024-01-22,75.0
1399,3160,2024-02-03,131.95
1400,3162,2024-02-29,236.45
1401,3162,2024-02-18,111.21
1402,3163,2024-02-15,204.79
1403,3164,2024-03-03,48.88
1404,3169,2024-01-31,20.76
1405,3173,2024-02-05,96.81
1406,3173,2024-02-06,248.73
1407,3175,2024-02-23,55.99
1408,3179,2024-02-21,24.95
1409,3180,2024-02-22,149.78
1410,3182,2024-01-15,55.42
1411,3182,2024-01-06,87.41
1412,3184,2024-02-14,70.15
1413,3194,2024-02-01,21.88
1414,3197,2024-02-23,45.49
1415,3201,2024-03-11,22.71
1416,3201,2024-03-17,301.81
1417,3204,2024-03-23,110.57
1418,3205,2024-01-31,137.4
1419,3207,2024-01-07,100.14
1420,3210,2024-02-21,132.14
1421,3210,2024-02-03,109.67
1422,3210,2024-02-07,126.33
1423,3213,2024-02-14,66.53
1424,3218,2024-02-10,160.89
1425,3218,2024-02-15,282.28
1426,3219,2024-02-28,41.67
1427,3223,2024-03-17,81.99
1428,3223,2024-03-06,88.45
1429,3227,2024-02-19,421.85
1430,3229,2024-02-05,102.07
1431,3234,2024-01-30,7.65
1432,3237,2024-02-04,209.52
1433,3239,2024-03-08,79.07
1434,3242,2024-02-23,20.41
1435,3242,2024-02-19,197.09
1436,3243,2024-02-06,116.2
1437,3243,2024-01-24,54.44
1438,3251,2024-03-05,144.89
1439,3254,2024-03-09,290.53
1440,3259,2024-02-22,20.18
1441,3260,2024-02-04,275.11
1442,3263,2024-02-24,28.78
1443,3265,2024-02-04,53.11
1444,3270,2024-01-19,82.24
1445,3271,2024-03-01,48.76
1446,3271,2024-02-14,126.09
1447,3272,2024-03-20,95.91
1448,3273,2024-01-18,47.23
1449,3277,2024-03-13,42.87
1450,3279,2024-02-15,68.95
1451,3279,2024-03-08,138.99
1452,3282,2024-02-14,99.17
1453,3282,2024-02-13,63.78
1454,3287,2024-02-16,83.69
1455,3290,2024-01-29,29.52
1456,3291,2024-03-05,125.56
1457,3292,2024-01-27,248.18
1458,3292,2024-01-26,54.53
1459,3293,2024-02-27,52.65
1460,3294,2024-03-23,102.43
1461,3295,2024-02-23,162.6
1462,3298,2024-02-18,163.74
1463,3302,2024-03-20,22.21
1464,3314,2024-02-26,50.83
1465,3314,2024-03-01,109.27
1466,3315,2024-01-21,98.17
1467,3316,2024-02-06,16.38
1468,3318,2024-01-13,96.26
1469,3324,2024-03-01,61.85
1470,3325,2024-03-10,21.72
1471,3325,2024-03-06,78.57
1472,3328,2024-01-21,36.56
1473,3330,2024-03-15,64.41
1474,3333,2024-02-16,27.34
1475,3333,2024-02-26,56.22
1476,3337,2024-01-25,12.32
1477,3343,2024-02-09,86.68
1478,3344,2024-03-05,190.76
1479,3344,2024-02-22,139.85
1480,3346,2024-03-11,51.18
1481,3349,2024-03-11,220.92
1482,3349,2024-03-05,34.2
1483,3351,2024-01-25,105.08
1484,3352,2024-01-19,88.08
1485,3357,2024-02-27,27.38
1486,3357,2024-02-29,26.72
1487,3358,2024-03-18,78.03
1488,3360,2024-01-23,136.77
1489,3367,2024-02-29,55.37
1490,3374,2024-02-07,31.09
1491,3375,2024-03-10,45.67
1492,3375,2024-02-25,78.51
1493,3376,2024-02-17,286.11
1494,3380,2024-01-18,288.2
1495,3385,2024-03-01,43.32
1496,3386,2024-02-01,82.27
1497,3387,2024-02-05,65.25
1498,3387,2024-01-29,57.24
1499,3390,2024-01-21,47.66
1500,3392,2024-03-05,106.06
1501,3400,2024-02-14,35.65
1502,3401,2024-02-16,115.57
1503,3405,2024-03-12,57.09
1504,3408,2024-03-16,85.09
1505,3408,2024-03-05,23.34
1506,3418,2024-02-20,215.62
1507,3419,2024-02-28,33.77
1508,3420,2024-02-12,27.84
1509,3420,2024-02-14,164.3
1510,3424,2024-03-08,185.4
1511,3425,2024-03-05,126.76
1512,3428,2024-02-17,79.99
1513,3431,2024-01-30,103.43
1514,3431,2024-02-07,172.31
1515,3435,2024-03-04,121.64
1516,3437,2024-02-26,120.83
1517,3437,2024-03-09,69.73
1518,3440,2024-01-30,111.72
1519,3443,2024-02-10,242.68
1520,3444,2024-03-02,143.84
1521,3446,2024-01-25,188.3
1522,3447,2024-01-31,116.49
1523,3450,2024-02-20,87.57
1524,3462,2024-02-20,48.04
1525,3462,2024-02-08,5.0
1526,3470,2024-02-17,80.14
1527,3473,2024-02-25,115.8
1528,3477,2024-02-24,90.62
1529,3481,2024-02-04,34.62
1530,3486,2024-03-11,90.07
1531,3486,2024-03-07,119.41
1532,3487,2024-02-18,175.81
1533,3488,2024-02-28,36.99
1534,3490,2024-01-17,97.97
1535,3493,2024-02-05,41.23
1536,3496,2024-03-24,100.55
1537,3500,2024-01-27,32.68
1538,3502,2024-01-19,206.05
1539,3504,2024-03-07,65.12
1540,3506,2024-02-27,35.02
1541,3509,2024-01-25,54.13
1542,3513,2024-03-02,18.03
1543,3513,2024-03-07,153.36
1544,3515,2024-03-25,123.05
1545,3515,2024-03-16,61.0
1546,3516,2024-03-02,117.99
1547,3517,2024-02-20,77.4
1548,3520,2024-01-03,90.1
1549,3521,2024-02-09,136.04
1550,3524,2024-01-24,169.58
1551,3530,2024-03-01,32.49
1552,3531,2024-03-03,44.48
1553,3535,2024-01-23,41.98
1554,3540,2024-02-17,114.34
1555,3540,2024-02-19,70.25
1556,3541,2024-02-07,72.67
1557,3543,2024-01-25,102.74
1558,3545,2024-02-05,37.03
1559,3546,2024-01-14,21.36
1560,3546,2024-01-13,314.77
1561,3550,2024-02-22,50.61
1562,3552,2024-02-04,98.47
1563,3554,2024-02-16,100.95
1564,3554,2024-02-28,96.73
1565,3555,2024-01-25,80.3
1566,3558,2024-03-04,139.87
1567,3560,2024-03-02,124.79
1568,3562,2024-01-26,37.77
1569,3562,2024-02-02,22.08
1570,3563,2024-02-22,75.01
1571,3571,2024-02-21,80.02
1572,3571,2024-03-08,50.36
1573,3571,2024-02-21,97.8
1574,3574,2024-03-07,63.55
1575,3574,2024-03-04,25.38
1576,3575,2024-02-09,39.7
1577,3577,2024-02-04,54.54
1578,3580,2024-02-04,58.75
1579,3580,2024-01-30,91.71
1580,3584,2024-03-11,39.95
1581,3585,2024-02-16,25.32
1582,3585,2024-02-12,163.04
1583,3585,2024-03-01,81.57
1584,3588,2024-01-04,27.09
1585,3595,2024-01-18,14.59
1586,3595,2024-02-12,353.96
1587,3600,2024-02-12,279.11
1588,3600,2024-01-27,255.67
1589,3603,2024-02-19,45.28
1590,3604,2024-02-14,240.99
1591,3606,2024-01-13,114.98
1592,3609,2024-02-08,237.07
1593,3612,2024-01-30,31.9
1594,3614,2024-02-19,60.34
1595,3616,2024-03-08,60.72
1596,3618,2024-02-24,23.43
1597,3634,2024-01-07,69.7
1598,3634,2024-01-29,38.32
1599,3635,2024-02-20,178.04
1600,3642,2024-01-28,151.84
1601,3643,2024-03-12,229.63
1602,3651,2024-01-17,58.91
1603,3654,2024-02-16,22.95
1604,3655,2024-02-08,36.69
1605,3656,2024-01-19,63.3
1606,3660,2024-01-07,170.05
1607,3661,2024-03-11,170.18
1608,3661,2024-03-01,203.19
1609,3661,2024-03-12,77.06
1610,3663,2024-03-09,12.31
1611,3663,2024-03-14,56.54
1612,3664,2024-02-13,110.35
1613,3664,2024-01-28,174.03
1614,3668,2024-02-12,66.38
1615,3670,2024-02-14,46.71
1616,3671,2024-02-18,60.65
1617,3674,2024-02-03,103.6
1618,3677,2024-02-06,165.1
1619,3678,2024-01-09,79.72
1620,3680,2024-01-29,122.5
1621,3680,2024-01-25,65.94
1622,3685,2024-03-08,17.94
1623,3686,2024-02-06,143.61
1624,3687,2024-02-04,366.81
1625,3696,2024-02-15,135.61
1626,3697,2024-02-05,124.64
1627,3697,2024-02-01,182.67
1628,3698,2024-02-20,169.43
1629,3698,2024-03-05,104.61
1630,3700,2024-01-21,36.41
1631,3703,2024-01-05,81.9
1632,3706,2024-02-23,30.93
1633,3707,2024-02-08,49.11
1634,3708,2024-01-25,170.27
1635,3709,2024-02-18,71.33
1636,3711,2024-01-30,92.01
1637,3714,2024-02-29,104.87
1638,3714,2024-02-23,87.77
1639,3715,2024-03-03,74.71
1640,3720,2024-01-21,205.57
1641,3729,2024-03-01,51.65
1642,3731,2024-02-06,348.24
1643,3732,2024-01-14,10.42
1644,3734,2024-02-17,57.36
1645,3734,2024-02-10,108.73
1646,3735,2024-03-24,114.13
1647,3741,2024-03-13,33.72
1648,3741,2024-03-02,57.36
1649,3742,2024-02-26,173.85
1650,3743,2024-01-15,118.2
1651,3743,2024-01-25,101.12
1652,3745,2024-01-29,32.97
1653,3749,2024-02-25,55.69
1654,3749,2024-02-28,83.51
1655,3749,2024-02-21,115.88
1656,3757,2024-02-18,57.46
1657,3760,2024-01-08,51.22
1658,3762,2024-01-30,92.78
1659,3762,2024-02-05,113.21
1660,3765,2024-01-27,38.9
1661,3769,2024-02-04,31.2
1662,3771,2024-02-09,55.0
1663,3775,2024-02-26,150.14
1664,3777,2024-02-13,49.48
1665,3780,2024-03-16,56.48
1666,3780,2024-03-15,28.53
1667,3786,2024-01-15,54.01
1668,3789,2024-02-19,45.15
1669,3794,2024-02-16,319.69
1670,3797,2024-03-10,101.03
1671,3801,2024-03-11,107.14
1672,3802,2024-02-01,187.82
1673,3808,2024-03-24,50.06
1674,3813,2024-01-24,8.42
1675,3813,2024-02-10,152.05
1676,3814,2024-02-12,41.6
1677,3815,2024-02-25,128.97
1678,3816,2024-01-21,88.17
1679,3826,2024-03-29,197.57
1680,3828,2024-01-16,224.88
1681,3828,2024-01-02,81.68
1682,3829,2024-03-22,17.93
1683,3829,2024-03-01,54.02
1684,3831,2024-03-26,178.34
1685,3831,2024-03-23,50.82
1686,3836,2024-02-29,41.6
1687,3836,2024-02-18,163.89
1688,3837,2024-02-09,57.74
1689,3846,2024-01-28,214.92
1690,3846,2024-01-03,4.51
1691,3847,2024-01-26,91.16
1692,3848,2024-02-14,199.13
1693,3849,2024-02-28,208.38
1694,3850,2024-02-25,18.38
1695,3852,2024-02-17,57.39
1696,3852,2024-02-23,125.29
1697,3853,2024-02-12,37.76
1698,3855,2024-01-22,101.29
1699,3856,2024-03-19,136.26
1700,3861,2024-03-13,183.5
1701,3861,2024-03-20,151.05
1702,3866,2024-01-21,155.39
1703,3868,2024-02-09,73.06
1704,3869,2024-01-04,138.39
1705,3869,2024-01-25,102.13
1706,3870,2024-01-08,41.45
1707,3875,2024-02-06,100.88
1708,3879,2024-02-28,57.44
1709,3886,2024-01-22,51.86
1710,3888,2024-02-25,57.17
1711,3889,2024-02-03,2.59
1712,3890,2024-02-18,228.38
1713,3893,2024-03-31,55.23
1714,3903,2024-03-27,18.33
1715,3903,2024-03-27,65.1
1716,3903,2024-03-09,128.66
1717,3911,2024-02-08,101.78
1718,3912,2024-01-21,66.18
1719,3914,2024-02-29,144.16
1720,3915,2024-02-07,127.49
1721,3917,2024-03-17,20.24
1722,3919,2024-01-29,209.29
1723,3920,2024-02-19,53.45
1724,3920,2024-03-05,39.17
1725,3925,2024-02-20,154.68
1726,3927,2024-01-14,65.78
1727,3928,2024-01-24,26.9
1728,3928,2024-01-22,45.61
1729,3929,2024-01-20,168.27
1730,3933,2024-02-17,46.72
